"Original Est.","Bootstrap Mean","Bootstrap SD","T Stat.","2.5% CI","97.5% CI","Bootstrap P Val","model_id","label","path"
-0.183136234236406,-0.198391707438369,0.156717657248393,-1.16857434862072,-0.496327654512882,0.125286375463569,0.204,"micro_direct_1807","ISRAEL + BORDER + FENTANYL + HEALTHCARE + TAX + AUTHORITARIAN","TAX  ->  VOTE"
0.438711876645597,0.449008509663292,0.111601140486571,3.93106983255595,0.237172663425007,0.694757205593872,0,"micro_direct_1807","ISRAEL + BORDER + FENTANYL + HEALTHCARE + TAX + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.36020580054391,-0.365389318470635,0.107555737421791,-3.34901520995876,-0.592128291213177,-0.165201407500233,0.0012,"micro_direct_1888","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + GENDER","ISRAEL  ->  VOTE"
0.329856269731227,0.311241596154744,0.119093300102372,2.76972986261765,0.0744350050652563,0.537321252420801,0.0092,"micro_direct_1888","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + GENDER","BORDER  ->  VOTE"
0.196110400600926,0.202971069541475,0.136116205919103,1.44075717712466,-0.107514135737723,0.450083501154241,0.1564,"micro_direct_1888","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + GENDER","HEALTHCARE  ->  VOTE"
-0.214142120852533,-0.212364946312865,0.147358672168771,-1.45320338260971,-0.507464199735562,0.0709069406677042,0.1412,"micro_direct_1888","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + GENDER","FELON  ->  VOTE"
0.236498099971586,0.248800034162977,0.140591641089514,1.68216330742599,-0.026289915060492,0.535494681841287,0.074,"micro_direct_1888","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + GENDER","AUTHORITARIAN  ->  VOTE"
-0.0619479718360439,-0.0807423561981586,0.107215615595216,-0.577788706357134,-0.307213158711669,0.116697407707431,0.458,"micro_direct_1888","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + GENDER","GENDER  ->  VOTE"
-0.415656481903377,-0.412831425666164,0.112647323531549,-3.68989221290256,-0.647717658154683,-0.193334335876705,0.0032,"micro_direct_953","ISRAEL + BORDER + HEALTHCARE + TAX + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.314479970339689,0.304081771240863,0.125523838243173,2.50534061689906,0.0476193476645498,0.537539419688735,0.0196,"micro_direct_953","ISRAEL + BORDER + HEALTHCARE + TAX + AUTHORITARIAN","BORDER  ->  VOTE"
0.256206717666012,0.253663529146184,0.13731227909027,1.86586894750746,-0.0791632429395991,0.478425887765049,0.1204,"micro_direct_953","ISRAEL + BORDER + HEALTHCARE + TAX + AUTHORITARIAN","HEALTHCARE  ->  VOTE"
-0.167146676780481,-0.18255091869568,0.148142165598915,-1.12828563093252,-0.459986845794907,0.123600671225268,0.2184,"micro_direct_953","ISRAEL + BORDER + HEALTHCARE + TAX + AUTHORITARIAN","TAX  ->  VOTE"
0.419518179647317,0.427978435691234,0.11533354571695,3.63743416574476,0.205520872133456,0.672941625763254,0,"micro_direct_953","ISRAEL + BORDER + HEALTHCARE + TAX + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.358414799546376,-0.364117313717812,0.107143724496875,-3.34517771553507,-0.593053372923317,-0.169111003890917,0.0012,"micro_direct_1889","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + RACE","ISRAEL  ->  VOTE"
0.347111550001592,0.340822761693572,0.123283402463478,2.81555783719079,0.107641759185639,0.591726649236969,0.0036,"micro_direct_1889","ISRAEL + BORDER + HEALTHCARE + FELON + AUTHORITARIAN + RACE","BORDER  ->  VOTE"
